FileName,xl,yl,xr,yr
img_standard_4146.png,136,134,303,370
img_standard_4147.png,226,182,442,390
img_standard_4148.png,193,116,390,333
img_standard_4149.png,259,194,494,377
img_standard_4150.png,116,110,331,311
img_standard_4151.png,186,120,376,341
img_standard_4152.png,97,77,330,256
img_standard_4153.png,140,179,305,415
img_standard_4154.png,167,140,410,285
img_standard_4155.png,165,202,300,450
img_standard_4156.png,58,177,307,299
img_standard_4157.png,229,104,332,352
img_standard_4158.png,285,209,345,469
img_standard_4159.png,213,120,285,369
img_standard_4160.png,38,201,295,257
img_standard_4161.png,167,53,480,214
img_standard_4162.png,214,53,367,355
img_standard_4163.png,38,75,340,247
img_standard_4164.png,194,232,391,500
img_standard_4165.png,116,112,399,317
img_standard_4166.png,135,158,355,432
img_standard_4167.png,64,229,331,474
img_standard_4168.png,219,113,467,368
img_standard_4169.png,97,299,300,500
img_standard_4170.png,103,94,360,332
img_standard_4171.png,88,174,299,457
img_standard_4172.png,104,44,382,262
img_standard_4173.png,125,175,305,469
img_standard_4174.png,173,123,470,290
img_standard_4175.png,172,227,301,500
img_standard_4176.png,64,180,364,320
img_standard_4177.png,227,118,342,425
img_standard_4178.png,218,140,495,223
img_standard_4179.png,210,118,293,428
img_standard_4180.png,8,180,321,261
img_standard_4181.png,292,161,365,490
img_standard_4182.png,167,193,243,500
img_standard_4183.png,37,123,363,202
img_standard_4184.png,189,201,273,500
img_standard_4185.png,100,170,418,282
img_standard_4186.png,152,70,280,388
img_standard_4187.png,236,173,426,489
img_standard_4188.png,225,66,399,377
img_standard_4189.png,274,187,479,497
img_standard_4190.png,129,36,333,339
img_standard_4191.png,140,128,433,346
img_standard_4192.png,139,29,357,271
img_standard_4193.png,164,77,438,328
img_standard_4194.png,177,87,444,343
img_standard_4195.png,84,198,331,480
img_standard_4196.png,25,77,314,313
img_standard_4197.png,84,121,299,414
img_standard_4198.png,210,227,364,500
img_standard_4199.png,155,103,333,407
img_standard_4200.png,8,113,320,274
img_standard_4201.png,236,125,391,226
img_standard_4202.png,226,227,333,376
img_standard_4203.png,163,120,310,231
img_standard_4204.png,260,162,393,289
img_standard_4205.png,182,162,315,284
img_standard_4206.png,133,190,253,327
img_standard_4207.png,177,242,299,377
img_standard_4208.png,257,214,397,331
img_standard_4209.png,136,292,250,444
img_standard_4210.png,181,184,326,292
img_standard_4211.png,222,247,378,339
img_standard_4212.png,213,175,366,271
img_standard_4213.png,196,208,283,364
img_standard_4214.png,232,182,391,263
img_standard_4215.png,196,258,267,420
img_standard_4216.png,197,196,262,358
img_standard_4217.png,226,226,292,388
img_standard_4218.png,252,163,418,229
img_standard_4219.png,220,202,287,363
img_standard_4220.png,148,192,308,262
img_standard_4221.png,183,192,436,343
img_standard_4222.png,189,222,328,486
img_standard_4223.png,100,131,360,254
img_standard_4224.png,171,259,434,381
img_standard_4225.png,136,186,397,276
img_standard_4226.png,265,155,342,417
img_standard_4227.png,210,194,477,254
img_standard_4228.png,202,115,271,375
img_standard_4229.png,183,231,247,500
img_standard_4230.png,198,69,300,328
img_standard_4231.png,153,224,409,340
img_standard_4232.png,160,33,294,292
img_standard_4233.png,172,148,423,296
img_standard_4234.png,201,130,362,374
img_standard_4235.png,200,154,443,327
img_standard_4236.png,76,89,266,323
img_standard_4237.png,118,195,341,393
img_standard_4238.png,233,194,452,411
img_standard_4239.png,148,158,351,376
img_standard_4240.png,76,81,309,277
img_standard_4241.png,221,185,457,248
img_standard_4242.png,120,167,330,317
img_standard_4243.png,251,161,377,381
img_standard_4244.png,238,140,438,314
img_standard_4245.png,208,162,317,386
img_standard_4246.png,132,240,356,350
img_standard_4247.png,203,122,427,254
img_standard_4248.png,224,168,359,387
img_standard_4249.png,262,240,477,413
img_standard_4250.png,106,206,335,269
img_standard_4251.png,171,228,392,354
img_standard_4252.png,90,173,319,268
img_standard_4253.png,186,211,412,315
img_standard_4254.png,210,153,404,331
img_standard_4255.png,219,230,454,315
img_standard_4256.png,116,218,333,355
img_standard_4257.png,183,145,335,352
img_standard_4258.png,249,182,477,312
img_standard_4259.png,167,161,338,356
img_standard_4260.png,92,185,281,370
img_standard_4261.png,147,243,373,482
img_standard_4262.png,132,51,375,266
img_standard_4263.png,233,144,432,394
img_standard_4264.png,221,225,488,411
img_standard_4265.png,169,144,335,407
img_standard_4266.png,128,183,397,336
img_standard_4267.png,177,204,317,488
img_standard_4268.png,147,119,431,243
img_standard_4269.png,262,255,358,493
img_standard_4270.png,59,187,347,278
img_standard_4271.png,219,159,294,448
img_standard_4272.png,189,288,485,363
img_standard_4273.png,215,165,309,452
img_standard_4274.png,104,265,389,374
img_standard_4275.png,254,184,383,474
img_standard_4276.png,172,185,457,324
img_standard_4277.png,224,69,378,348
img_standard_4278.png,60,274,339,450
img_standard_4279.png,178,116,358,381
img_standard_4280.png,206,125,471,320
img_standard_4281.png,170,102,394,293
img_standard_4282.png,63,91,268,311
img_standard_4283.png,80,130,288,341
img_standard_4284.png,161,230,381,432
img_standard_4285.png,147,112,330,339
img_standard_4286.png,80,189,316,362
img_standard_4287.png,186,32,346,280
img_standard_4288.png,120,174,365,320
img_standard_4289.png,243,26,382,285
img_standard_4290.png,77,166,331,285
img_standard_4291.png,237,113,342,367
img_standard_4292.png,33,176,293,266
img_standard_4293.png,215,72,288,327
img_standard_4294.png,136,192,389,248
img_standard_4295.png,196,186,265,441
img_standard_4296.png,47,252,304,341
img_standard_4297.png,177,83,278,336
img_standard_4298.png,202,126,460,249
img_standard_4299.png,171,118,302,365
img_standard_4300.png,38,193,288,340
img_standard_4301.png,237,155,456,460
img_standard_4302.png,23,199,325,422
img_standard_4303.png,181,28,424,314
img_standard_4304.png,221,105,493,347
img_standard_4305.png,155,115,420,377
img_standard_4306.png,150,167,407,439
img_standard_4307.png,220,170,489,400
img_standard_4308.png,127,71,347,366
img_standard_4309.png,245,224,500,423
img_standard_4310.png,116,140,307,450
img_standard_4311.png,119,211,432,390
img_standard_4312.png,101,168,257,494
img_standard_4313.png,158,198,481,333
img_standard_4314.png,243,130,350,451
img_standard_4315.png,186,225,492,326
img_standard_4316.png,179,7,251,318
img_standard_4317.png,57,205,369,287
img_standard_4318.png,278,209,391,500
img_standard_4319.png,89,196,403,315
img_standard_4320.png,187,6,323,303
img_standard_4321.png,268,118,490,470
img_standard_4322.png,179,6,357,307
img_standard_4323.png,201,6,434,329
img_standard_4324.png,214,36,494,322
img_standard_4325.png,149,99,421,405
img_standard_4326.png,91,101,351,418
img_standard_4327.png,215,159,495,436
img_standard_4328.png,168,160,434,474
img_standard_4329.png,279,161,494,338
img_standard_4330.png,51,73,369,329
img_standard_4331.png,133,187,473,388
img_standard_4332.png,15,18,361,243
img_standard_4333.png,156,200,479,353
img_standard_4334.png,239,121,381,475
img_standard_4335.png,187,186,486,281
img_standard_4336.png,10,179,334,303
img_standard_4337.png,247,37,353,395
img_standard_4338.png,298,182,402,500
img_standard_4339.png,218,68,300,422
img_standard_4340.png,0,184,310,280
img_standard_4341.png,268,157,361,416
img_standard_4342.png,14,204,280,311
img_standard_4343.png,245,60,366,319
img_standard_4344.png,199,185,456,323
img_standard_4345.png,196,127,349,375
img_standard_4346.png,113,210,357,378
img_standard_4347.png,233,183,419,423
img_standard_4348.png,97,129,327,321
img_standard_4349.png,242,190,456,416
img_standard_4350.png,98,171,311,386
img_standard_4351.png,142,173,365,373
img_standard_4352.png,59,178,256,414
img_standard_4353.png,175,189,415,365
img_standard_4354.png,129,94,291,340
img_standard_4355.png,183,193,435,341
img_standard_4356.png,163,205,297,464
img_standard_4357.png,81,157,338,274
img_standard_4358.png,243,216,341,483
img_standard_4359.png,107,207,364,291
img_standard_4360.png,188,202,258,465
img_standard_4361.png,190,174,433,232
img_standard_4362.png,212,57,280,300
img_standard_4363.png,89,143,332,231
img_standard_4364.png,184,208,277,454
img_standard_4365.png,136,168,376,283
img_standard_4366.png,147,127,271,366
img_standard_4367.png,193,110,431,259
img_standard_4368.png,202,128,358,357
img_standard_4369.png,226,80,459,257
img_standard_4370.png,144,97,324,316
img_standard_4371.png,181,154,392,342
img_standard_4372.png,123,69,327,273
img_standard_4373.png,186,105,378,315
img_standard_4374.png,183,137,403,315
img_standard_4375.png,206,78,377,304
img_standard_4376.png,66,153,298,313
img_standard_4377.png,157,154,300,388
img_standard_4378.png,233,171,481,296
img_standard_4379.png,195,137,310,376
img_standard_4380.png,55,162,301,263
img_standard_4381.png,228,125,390,213
img_standard_4382.png,260,222,354,379
img_standard_4383.png,149,118,303,218
img_standard_4384.png,218,259,327,408
img_standard_4385.png,182,221,324,332
img_standard_4386.png,208,240,326,380
img_standard_4387.png,168,243,304,365
img_standard_4388.png,274,199,404,333
img_standard_4389.png,129,303,261,445
img_standard_4390.png,191,173,327,297
img_standard_4391.png,144,233,262,377
img_standard_4392.png,229,152,375,265
img_standard_4393.png,181,211,286,360
img_standard_4394.png,234,169,388,268
img_standard_4395.png,186,262,278,423
img_standard_4396.png,207,226,367,311
img_standard_4397.png,226,232,304,395
img_standard_4398.png,247,172,414,243
img_standard_4399.png,213,204,282,367
img_standard_4400.png,146,190,308,260
img_standard_4401.png,167,114,500,288
img_standard_4402.png,152,198,290,500
img_standard_4403.png,17,58,413,208
img_standard_4404.png,127,164,230,500
img_standard_4405.png,81,177,465,266
img_standard_4406.png,143,12,233,398
img_standard_4407.png,179,133,493,246
img_standard_4408.png,228,34,369,421
img_standard_4409.png,221,118,494,256
img_standard_4410.png,160,8,336,361
img_standard_4411.png,106,163,487,372
img_standard_4412.png,161,9,360,287
img_standard_4413.png,136,77,486,331
img_standard_4414.png,184,47,465,402
img_standard_4415.png,160,40,488,330
img_standard_4416.png,12,21,298,339
img_standard_4417.png,21,125,342,454
img_standard_4418.png,241,123,499,386
img_standard_4419.png,101,93,382,443
img_standard_4420.png,6,34,340,287
img_standard_4421.png,244,158,458,253
img_standard_4422.png,243,205,329,415
img_standard_4423.png,151,128,362,209
img_standard_4424.png,193,251,276,468
img_standard_4425.png,162,185,369,264
img_standard_4426.png,202,212,291,419
img_standard_4427.png,197,150,402,249
img_standard_4428.png,283,194,394,398
img_standard_4429.png,33,297,242,425
img_standard_4430.png,203,132,326,322
img_standard_4431.png,92,220,278,357
img_standard_4432.png,244,112,385,295
img_standard_4433.png,128,207,305,357
img_standard_4434.png,246,150,406,322
img_standard_4435.png,112,259,280,432
img_standard_4436.png,190,183,361,342
img_standard_4437.png,179,231,332,411
img_standard_4438.png,267,167,458,313
img_standard_4439.png,168,195,304,385
img_standard_4440.png,134,143,327,274
img_standard_4441.png,215,128,479,336
img_standard_4442.png,67,178,271,446
img_standard_4443.png,120,70,393,253
img_standard_4444.png,93,183,268,464
img_standard_4445.png,134,165,412,313
img_standard_4446.png,204,139,338,420
img_standard_4447.png,208,185,493,281
img_standard_4448.png,258,116,350,402
img_standard_4449.png,275,227,350,500
img_standard_4450.png,232,49,293,338
img_standard_4451.png,137,223,423,295
img_standard_4452.png,252,30,340,294
img_standard_4453.png,162,184,451,292
img_standard_4454.png,244,103,375,389
img_standard_4455.png,174,131,461,279
img_standard_4456.png,128,27,290,313
img_standard_4457.png,56,152,332,329
img_standard_4458.png,155,14,414,242
img_standard_4459.png,110,151,369,355
img_standard_4460.png,96,31,318,289
img_standard_4461.png,248,168,453,303
img_standard_4462.png,211,172,338,372
img_standard_4463.png,172,120,377,239
img_standard_4464.png,151,233,248,450
img_standard_4465.png,168,195,379,286
img_standard_4466.png,179,175,254,390
img_standard_4467.png,212,198,432,262
img_standard_4468.png,268,191,331,411
img_standard_4469.png,268,150,492,228
img_standard_4470.png,226,117,299,333
img_standard_4471.png,201,196,416,290
img_standard_4472.png,252,101,349,315
img_standard_4473.png,188,173,394,288
img_standard_4474.png,251,154,375,357
img_standard_4475.png,83,240,281,381
img_standard_4476.png,171,142,312,335
img_standard_4477.png,161,212,348,364
img_standard_4478.png,269,183,437,365
img_standard_4479.png,153,183,327,351
img_standard_4480.png,143,106,315,280
img_standard_4481.png,126,259,359,439
img_standard_4482.png,179,53,368,279
img_standard_4483.png,215,182,430,381
img_standard_4484.png,222,220,435,429
img_standard_4485.png,153,166,344,381
img_standard_4486.png,152,168,374,346
img_standard_4487.png,143,219,312,453
img_standard_4488.png,181,118,420,274
img_standard_4489.png,207,271,341,500
img_standard_4490.png,91,163,341,291
img_standard_4491.png,188,174,302,428
img_standard_4492.png,177,277,440,378
img_standard_4493.png,198,174,283,434
img_standard_4494.png,104,269,364,339
img_standard_4495.png,261,197,329,462
img_standard_4496.png,179,230,438,309
img_standard_4497.png,257,90,352,348
img_standard_4498.png,59,282,320,394
img_standard_4499.png,207,121,328,374
img_standard_4500.png,207,175,463,312
img_standard_4501.png,158,116,443,292
img_standard_4502.png,56,29,254,314
img_standard_4503.png,39,121,312,324
img_standard_4504.png,145,215,362,484
img_standard_4505.png,118,104,368,335
img_standard_4506.png,59,147,305,387
img_standard_4507.png,177,12,408,277
img_standard_4508.png,104,139,367,352
img_standard_4509.png,245,19,457,302
img_standard_4510.png,61,116,342,302
img_standard_4511.png,212,107,382,392
img_standard_4512.png,6,120,300,275
img_standard_4513.png,194,43,331,339
img_standard_4514.png,121,161,416,279
img_standard_4515.png,240,37,346,336
img_standard_4516.png,7,250,300,327
img_standard_4517.png,239,159,305,458
img_standard_4518.png,207,165,494,247
img_standard_4519.png,184,90,283,383
img_standard_4520.png,11,192,297,306
img_standard_4521.png,106,286,327,409
img_standard_4522.png,253,111,383,328
img_standard_4523.png,204,242,419,382
img_standard_4524.png,231,237,387,451
img_standard_4525.png,147,196,349,356
img_standard_4526.png,198,188,368,384
img_standard_4527.png,127,231,316,412
img_standard_4528.png,242,136,431,316
img_standard_4529.png,132,301,309,500
img_standard_4530.png,142,147,343,307
img_standard_4531.png,142,213,292,424
img_standard_4532.png,144,103,359,243
img_standard_4533.png,161,192,288,411
img_standard_4534.png,181,149,406,266
img_standard_4535.png,202,235,309,468
img_standard_4536.png,132,188,360,282
img_standard_4537.png,257,157,338,388
img_standard_4538.png,208,150,445,226
img_standard_4539.png,231,155,304,384
img_standard_4540.png,202,234,433,314
img_standard_4541.png,244,175,459,427
img_standard_4542.png,182,63,289,341
img_standard_4543.png,74,101,349,245
img_standard_4544.png,201,265,489,362
img_standard_4545.png,127,132,391,296
img_standard_4546.png,124,137,288,403
img_standard_4547.png,222,180,491,360
img_standard_4548.png,195,142,403,388
img_standard_4549.png,235,269,323,500
img_standard_4550.png,118,93,346,325
img_standard_4551.png,193,117,422,350
img_standard_4552.png,100,72,352,282
img_standard_4553.png,184,67,383,324
img_standard_4554.png,178,138,446,314
img_standard_4555.png,202,210,413,465
img_standard_4556.png,46,173,319,334
img_standard_4557.png,188,108,326,381
img_standard_4558.png,275,211,412,499
img_standard_4559.png,185,117,294,393
img_standard_4560.png,28,174,311,263
img_standard_4561.png,209,201,491,324
img_standard_4562.png,162,43,246,326
img_standard_4563.png,263,100,365,377
img_standard_4564.png,151,191,225,479
img_standard_4565.png,135,180,413,262
img_standard_4566.png,136,111,243,389
img_standard_4567.png,212,157,490,241
img_standard_4568.png,191,156,323,426
img_standard_4569.png,273,182,494,301
img_standard_4570.png,87,161,333,360
img_standard_4571.png,180,175,438,352
img_standard_4572.png,79,166,308,392
img_standard_4573.png,177,103,423,307
img_standard_4574.png,201,148,418,384
img_standard_4575.png,225,89,459,318
img_standard_4576.png,44,144,297,346
img_standard_4577.png,163,145,357,397
img_standard_4578.png,249,207,493,409
img_standard_4579.png,180,120,350,386
img_standard_4580.png,146,182,273,467
img_standard_4581.png,186,183,450,284
img_standard_4582.png,216,209,305,476
img_standard_4583.png,89,151,351,222
img_standard_4584.png,168,191,231,454
img_standard_4585.png,134,188,391,264
img_standard_4586.png,153,102,242,360
img_standard_4587.png,201,140,465,253
img_standard_4588.png,200,118,322,373
img_standard_4589.png,235,145,486,285
img_standard_4590.png,165,73,316,325
img_standard_4591.png,163,184,409,348
img_standard_4592.png,134,39,316,285
img_standard_4593.png,174,116,407,309
img_standard_4594.png,189,126,395,348
img_standard_4595.png,202,105,419,320
img_standard_4596.png,55,116,284,323
img_standard_4597.png,132,169,324,402
img_standard_4598.png,234,176,486,355
img_standard_4599.png,168,141,334,387
img_standard_4600.png,51,115,309,271
img_standard_4601.png,185,104,500,275
img_standard_4602.png,59,166,229,500
img_standard_4603.png,98,279,456,422
img_standard_4604.png,173,192,268,500
img_standard_4605.png,91,185,446,279
img_standard_4606.png,39,219,395,300
img_standard_4607.png,190,151,477,241
img_standard_4608.png,280,49,401,408
img_standard_4609.png,0,307,306,457
img_standard_4610.png,6,175,352,325
img_standard_4611.png,112,139,456,321
img_standard_4612.png,125,217,286,500
img_standard_4613.png,149,103,482,323
img_standard_4614.png,204,62,437,385
img_standard_4615.png,39,216,355,477
img_standard_4616.png,16,179,309,423
img_standard_4617.png,187,117,481,394
img_standard_4618.png,247,124,500,383
img_standard_4619.png,100,105,399,364
img_standard_4620.png,33,170,288,492
img_standard_4621.png,205,227,357,470
img_standard_4622.png,116,113,360,254
img_standard_4623.png,263,123,392,373
img_standard_4624.png,222,233,484,343
img_standard_4625.png,211,140,308,395
img_standard_4626.png,136,221,393,303
img_standard_4627.png,242,196,312,460
img_standard_4628.png,139,140,400,210
img_standard_4629.png,313,241,390,500
img_standard_4630.png,76,192,332,287
img_standard_4631.png,214,171,329,426
img_standard_4632.png,206,235,465,360
img_standard_4633.png,204,175,346,425
img_standard_4634.png,136,237,381,390
img_standard_4635.png,242,189,412,431
img_standard_4636.png,177,152,412,324
img_standard_4637.png,193,101,378,326
img_standard_4638.png,122,260,340,466
img_standard_4639.png,164,149,369,353
img_standard_4640.png,216,102,417,317
img_standard_4641.png,260,249,369,435
img_standard_4642.png,219,193,393,311
img_standard_4643.png,265,171,390,343
img_standard_4644.png,254,178,423,311
img_standard_4645.png,213,179,352,338
img_standard_4646.png,234,196,386,342
img_standard_4647.png,243,207,393,356
img_standard_4648.png,227,108,369,264
img_standard_4649.png,271,275,438,416
img_standard_4650.png,178,170,296,335
img_standard_4651.png,195,247,366,362
img_standard_4652.png,210,191,317,365
img_standard_4653.png,200,213,378,312
img_standard_4654.png,217,227,311,410
img_standard_4655.png,242,246,431,332
img_standard_4656.png,172,162,244,348
img_standard_4657.png,208,228,395,299
img_standard_4658.png,247,263,322,457
img_standard_4659.png,190,215,375,290
img_standard_4660.png,229,133,314,317
img_standard_4661.png,195,278,330,421
img_standard_4662.png,271,170,419,300
img_standard_4663.png,261,215,386,367
img_standard_4664.png,255,250,414,370
img_standard_4665.png,200,190,310,347
img_standard_4666.png,236,234,400,340
img_standard_4667.png,208,215,307,379
img_standard_4668.png,242,154,411,249
img_standard_4669.png,241,290,331,465
img_standard_4670.png,161,199,327,280
img_standard_4671.png,209,238,291,407
img_standard_4672.png,163,131,330,213
img_standard_4673.png,217,200,297,364
img_standard_4674.png,160,279,323,360
img_standard_4675.png,264,239,353,401
img_standard_4676.png,146,239,302,332
img_standard_4677.png,273,190,374,346
img_standard_4678.png,157,284,312,391
img_standard_4679.png,228,194,339,345
img_standard_4680.png,221,203,370,321
img_standard_4681.png,267,177,446,323
img_standard_4682.png,189,214,327,393
img_standard_4683.png,205,115,388,249
img_standard_4684.png,127,238,246,432
img_standard_4685.png,183,185,373,297
img_standard_4686.png,157,197,257,393
img_standard_4687.png,221,195,421,284
img_standard_4688.png,245,224,325,428
img_standard_4689.png,289,187,492,254
img_standard_4690.png,227,138,294,339
img_standard_4691.png,218,216,422,286
img_standard_4692.png,277,138,350,340
img_standard_4693.png,193,193,392,281
img_standard_4694.png,267,173,365,371
img_standard_4695.png,234,142,430,255
img_standard_4696.png,195,166,311,353
img_standard_4697.png,142,237,325,363
img_standard_4698.png,279,195,418,374
img_standard_4699.png,147,200,318,342
img_standard_4700.png,174,111,319,281
img_standard_4701.png,155,283,316,456
img_standard_4702.png,247,190,421,342
img_standard_4703.png,244,232,392,409
img_standard_4704.png,240,259,430,398
img_standard_4705.png,194,191,324,376
img_standard_4706.png,211,249,406,369
img_standard_4707.png,201,226,313,424
img_standard_4708.png,251,172,456,274
img_standard_4709.png,211,306,305,494
img_standard_4710.png,149,198,351,283
img_standard_4711.png,189,231,271,438
img_standard_4712.png,167,140,372,222
img_standard_4713.png,218,196,301,398
img_standard_4714.png,189,131,392,221
img_standard_4715.png,245,249,349,453
img_standard_4716.png,188,187,383,296
img_standard_4717.png,251,197,371,390
img_standard_4718.png,105,287,295,419
img_standard_4719.png,209,189,343,369
img_standard_4720.png,212,193,500,500
img_standard_4721.png,267,178,416,389
img_standard_4722.png,117,153,323,301
img_standard_4723.png,225,91,384,294
img_standard_4724.png,69,210,261,391
img_standard_4725.png,186,156,364,340
img_standard_4726.png,129,160,303,348
img_standard_4727.png,228,187,429,352
img_standard_4728.png,191,214,347,418
img_standard_4729.png,285,203,484,342
img_standard_4730.png,204,128,342,338
img_standard_4731.png,194,222,413,340
img_standard_4732.png,254,127,372,345
img_standard_4733.png,190,219,415,310
img_standard_4734.png,251,178,333,405
img_standard_4735.png,226,212,461,275
img_standard_4736.png,213,113,273,341
img_standard_4737.png,145,184,374,247
img_standard_4738.png,283,212,369,446
img_standard_4739.png,150,196,375,287
img_standard_4740.png,214,68,309,296
img_standard_4741.png,68,287,336,381
img_standard_4742.png,243,36,343,305
img_standard_4743.png,173,256,438,374
img_standard_4744.png,206,211,347,477
img_standard_4745.png,127,155,382,302
img_standard_4746.png,162,125,320,375
img_standard_4747.png,72,232,319,411
img_standard_4748.png,219,101,404,339
img_standard_4749.png,78,283,313,494
img_standard_4750.png,127,97,329,319
img_standard_4751.png,118,176,324,392
img_standard_4752.png,120,51,343,256
img_standard_4753.png,125,181,306,415
img_standard_4754.png,176,129,414,298
img_standard_4755.png,162,215,314,464
img_standard_4756.png,74,147,321,292
img_standard_4757.png,233,116,362,368
img_standard_4758.png,220,153,487,263
img_standard_4759.png,208,121,305,380
img_standard_4760.png,34,174,301,263
img_standard_4761.png,276,201,341,414
img_standard_4762.png,161,282,371,342
img_standard_4763.png,284,110,352,320
img_standard_4764.png,57,226,267,307
img_standard_4765.png,225,152,313,354
img_standard_4766.png,125,213,326,313
img_standard_4767.png,242,192,352,392
img_standard_4768.png,156,263,353,383
img_standard_4769.png,297,215,433,414
img_standard_4770.png,187,181,375,318
img_standard_4771.png,219,197,368,379
img_standard_4772.png,234,195,411,351
img_standard_4773.png,204,200,369,367
img_standard_4774.png,195,216,355,386
img_standard_4775.png,246,199,427,350
img_standard_4776.png,200,158,340,341
img_standard_4777.png,187,151,376,280
img_standard_4778.png,210,238,332,437
img_standard_4779.png,171,194,370,304
img_standard_4780.png,233,99,334,304
img_standard_4781.png,251,224,436,376
img_standard_4782.png,227,161,357,348
img_standard_4783.png,209,152,400,277
img_standard_4784.png,264,106,382,302
img_standard_4785.png,181,187,379,293
img_standard_4786.png,142,151,236,355
img_standard_4787.png,230,199,438,291
img_standard_4788.png,196,217,275,426
img_standard_4789.png,284,251,494,324
img_standard_4790.png,228,135,298,342
img_standard_4791.png,202,238,411,314
img_standard_4792.png,229,153,317,357
img_standard_4793.png,198,183,401,279
img_standard_4794.png,249,203,355,406
img_standard_4795.png,246,176,450,292
img_standard_4796.png,146,166,278,357
img_standard_4797.png,197,174,386,311
img_standard_4798.png,267,238,413,433
img_standard_4799.png,189,167,365,322
img_standard_4800.png,157,128,322,295
img_standard_4801.png,186,152,482,318
img_standard_4802.png,149,205,300,495
img_standard_4803.png,83,96,381,231
img_standard_4804.png,257,25,381,328
img_standard_4805.png,121,180,417,276
img_standard_4806.png,260,138,341,435
img_standard_4807.png,203,175,492,246
img_standard_4808.png,232,96,316,389
img_standard_4809.png,232,179,494,275
img_standard_4810.png,191,41,311,338
img_standard_4811.png,137,204,431,340
img_standard_4812.png,174,7,328,289
img_standard_4813.png,160,131,449,306
img_standard_4814.png,207,100,400,380
img_standard_4815.png,183,111,461,318
img_standard_4816.png,56,55,282,326
img_standard_4817.png,80,163,337,396
img_standard_4818.png,244,162,483,410
img_standard_4819.png,129,136,362,392
img_standard_4820.png,48,55,321,282
img_standard_4821.png,211,160,493,242
img_standard_4822.png,57,137,348,336
img_standard_4823.png,254,124,418,428
img_standard_4824.png,237,91,493,334
img_standard_4825.png,196,133,336,436
img_standard_4826.png,86,239,389,383
img_standard_4827.png,189,66,491,256
img_standard_4828.png,152,186,460,271
img_standard_4829.png,266,239,500,456
img_standard_4830.png,55,189,360,279
img_standard_4831.png,145,230,449,380
img_standard_4832.png,22,148,329,281
img_standard_4833.png,206,166,351,470
img_standard_4834.png,127,83,422,262
img_standard_4835.png,210,228,500,324
img_standard_4836.png,64,210,354,400
img_standard_4837.png,153,106,364,383
img_standard_4838.png,248,162,500,319
img_standard_4839.png,137,132,373,395
img_standard_4840.png,36,161,292,421
img_standard_4841.png,158,232,373,468
img_standard_4842.png,107,49,347,258
img_standard_4843.png,235,137,426,385
img_standard_4844.png,207,222,468,396
img_standard_4845.png,176,142,333,400
img_standard_4846.png,110,182,372,326
img_standard_4847.png,187,206,315,482
img_standard_4848.png,133,125,409,239
img_standard_4849.png,270,243,356,500
img_standard_4850.png,58,191,337,274
img_standard_4851.png,225,147,292,426
img_standard_4852.png,201,277,489,352
img_standard_4853.png,213,165,310,446
img_standard_4854.png,111,258,391,369
img_standard_4855.png,246,176,377,458
img_standard_4856.png,32,188,313,328
img_standard_4857.png,209,61,363,333
img_standard_4858.png,68,270,339,448
img_standard_4859.png,168,112,349,369
img_standard_4860.png,209,119,467,314
img_standard_4861.png,243,101,487,389
img_standard_4862.png,143,247,395,500
img_standard_4863.png,211,139,473,406
img_standard_4864.png,48,192,298,479
img_standard_4865.png,131,136,417,362
img_standard_4866.png,158,79,369,373
img_standard_4867.png,207,173,500,364
img_standard_4868.png,62,244,378,422
img_standard_4869.png,14,248,247,380
img_standard_4870.png,209,29,354,357
img_standard_4871.png,123,183,453,307
img_standard_4872.png,178,286,492,390
img_standard_4873.png,150,212,488,297
img_standard_4874.png,283,92,360,429
img_standard_4875.png,18,260,340,357
img_standard_4876.png,184,192,291,500
img_standard_4877.png,233,10,369,343
img_standard_4878.png,284,156,446,493
img_standard_4879.png,112,175,431,346
img_standard_4880.png,179,201,368,500
img_standard_4881.png,155,269,331,500
img_standard_4882.png,190,171,424,335
img_standard_4883.png,249,193,410,432
img_standard_4884.png,232,260,491,397
img_standard_4885.png,196,167,326,413
img_standard_4886.png,178,255,432,366
img_standard_4887.png,217,217,316,478
img_standard_4888.png,219,166,483,255
img_standard_4889.png,253,300,334,500
img_standard_4890.png,110,192,366,274
img_standard_4891.png,198,211,298,472
img_standard_4892.png,111,129,367,227
img_standard_4893.png,210,183,333,435
img_standard_4894.png,161,99,412,234
img_standard_4895.png,236,235,395,484
img_standard_4896.png,148,182,382,337
img_standard_4897.png,220,164,391,392
img_standard_4898.png,85,283,310,476
img_standard_4899.png,181,171,370,381
img_standard_4900.png,78,162,290,352
img_standard_4901.png,197,249,313,500
img_standard_4902.png,133,238,413,330
img_standard_4903.png,174,110,445,256
img_standard_4904.png,225,246,479,337
img_standard_4905.png,235,150,349,426
img_standard_4906.png,166,231,441,367
img_standard_4907.png,252,212,376,495
img_standard_4908.png,202,118,478,273
img_standard_4909.png,239,299,389,500
img_standard_4910.png,103,147,352,340
img_standard_4911.png,162,212,361,463
img_standard_4912.png,104,115,338,329
img_standard_4913.png,190,184,410,416
img_standard_4914.png,160,43,386,273
img_standard_4915.png,212,240,455,462
img_standard_4916.png,188,167,372,418
img_standard_4917.png,157,189,408,371
img_standard_4918.png,192,9,367,230
img_standard_4919.png,141,198,403,354
img_standard_4920.png,223,64,358,338
img_standard_4921.png,225,204,491,294
